;Type;0;0;0;0;1;1;1;1;2;2;2;2;3;3;3;3;4;4;4;4;5;5;5;5;6;6;6;6;7;7;7;7;8;8;8;8;9;9;9;9;10;10;10;10;11;11;11;11;12;12;12;12;13;13;13;13;14;14;14;14;15;15;15;15;16;16;16;16;17;17;17;17;18;18;18;18;19;19;19;19;20;20;20;20;21;21;21;21;22;22;22;22;23;23;23;23
22;Q;0,4513519;0,3658763;0,4056939;0,4345323;0,4234006;0,4291225;0,4534777;0,4369318;0,4489532;0,4699071;0,4510417;0,4360392;0,4564176;0,4037232;0,3599625;0,3233158;0,2747642;0,3203392;0,3455813;0,3677698;0,3597293;0,3614306;0,3364981;0,3392037;0,3044515;0,2169739;0,2330934;0,1796714;0,2142293;0,1600342;0,1881368;0,1937419;0,242564;0,2400126;0,2540833;0,3320521;0,3563677;0,3229677;0,2766583;0,2673036;0,2110982;0,2767356;0,2815674;0,2805625;0,2698547;0,231779;0,260075;0,3117961;0,2592631;0,298576;0,272406;0,3056886;0,309013;0,389225;0,401673;0,3407106;0,3415225;0,3584921;0,2955221;0,2999674;0,3638292;0,3806425;0,3373088;0,3195274;0,273527;0,2403605;0,2502177;0,2720581;0,2881002;0,2452698;0,27747;0,2501017;0,2583742;0,2316633;0,2366109;0,1794006;0,287443;0,2524211;0,2513387;0,312724;0,2747641;0,2416748;0,3163576;0,275228;0,2219606;0,2659119;0,2112144;0,2138816;0,2327455;0,1819521;0,1989604;0,2154277;0,1938192;0,2069622;0,2347556;0,2401288
17;Q;-0,028719;-0,0326516;-0,0444866;-0,0319033;-0,0353901;-0,0418315;-0,0397454;-0,035262;-0,0328422;-0,0396422;-0,0530194;-0,0266281;-0,0696436;-0,0445166;-0,0360959;-0,0457254;-0,0487577;-0,0416407;-0,0450875;-0,0479373;-0,0428868;-0,0628103;-0,0893012;-0,0818199;-0,077396;-0,0781525;-0,0531638;-0,0466647;-0,0132493;0,0168132;0,0710446;0,0950924;0,0903082;0,0723654;0,046467;0,0977989;0,1140023;0,1050406;0,0977154;0,0491048;0,0552826;0,0318695;0,0122185;-0,0019894;-0,0249087;-0,0496796;-0,0286386;-0,0267195;-0,035939;-0,0428517;-0,0379437;-0,0392573;-0,0219256;-0,0271313;-0,0254264;-0,0624612;-0,0530321;-0,0531396;-0,0566679;-0,0694021;-0,0467947;-0,0522092;-0,0468334;-0,0204848;-0,0218283;-0,0295674;-0,0281213;-0,0221096;-0,0279967;-0,0113902;-0,006103;0,0117638;0,0297143;0,0637697;0,098345;0,1156929;0,1456456;0,1496623;0,1435463;0,0977225;0,0750718;0,0596206;0,0625966;0,0698971;0,0619526;0,0453473;0,028585;0,016638;0,0060378;-0,0120696;-0,042588;-0,0510549;-0,068992;-0,0406357;-0,0378273;-0,0583507
38;Q;-0,14078;-0,1701446;-0,1440683;-0,1744118;-0,2250854;-0,2455016;-0,3579691;-0,3731647;-0,3250079;-0,3677896;-0,3753971;-0,3279026;-0,3368556;-0,3890499;-0,3752547;-0,3665567;-0,3742728;-0,362895;-0,3584022;-0,3563672;-0,3462386;-0,4137422;-0,4235717;-0,4255529;-0,3560337;-0,3098164;-0,313795;-0,2525602;-0,1786567;-0,0968866;-0,0352001;-0,0634851;-0,0411694;-0,0610526;-0,1072846;-0,1153012;-0,1269614;-0,1205602;-0,0983684;-0,0388452;-0,0484146;-0,0509292;-0,0219032;-0,0260795;0,0125411;-0,0205893;-0,0054526;-0,0610276;-0,0484994;-0,0685956;-0,0964118;-0,1112857;-0,1495624;-0,1749609;-0,2230091;-0,3203691;-0,2989192;-0,3119396;-0,3140929;-0,3280759;-0,3456978;-0,3289635;-0,3432296;-0,3356065;-0,3020227;-0,2667059;-0,3142353;-0,3228111;-0,325451;-0,305006;-0,313545;-0,2811222;-0,2713558;-0,2568035;-0,2605797;-0,270822;-0,2462731;-0,2581528;-0,259448;-0,2721958;-0,2866378;-0,2805236;-0,2965333;-0,2793341;-0,2594073;-0,2606222;-0,2693148;-0,3341389;-0,3346078;-0,3375989;-0,3410989;-0,343;-0,3699689;-0,3841656;-0,3749111;-0,4124833
36;Q;-0,4900431;-0,5315321;-0,5029393;-0,5290523;-0,531609;-0,5130687;-0,5232404;-0,5286837;-0,5340235;-0,5294578;-0,5225467;-0,5487375;-0,5394533;-0,5289265;-0,5358955;-0,5501277;-0,5426233;-0,5479077;-0,5422444;-0,5249763;-0,5263528;-0,5763165;-0,614728;-0,5871739;-0,575433;-0,5845021;-0,5279865;-0,46542;-0,4450781;-0,4017235;-0,3485467;-0,3056648;-0,320994;-0,3486287;-0,3423354;-0,3646022;-0,3687965;-0,3718854;-0,4087892;-0,4157879;-0,4186813;-0,395754;-0,4380942;-0,4190387;-0,4759939;-0,5220682;-0,5002875;-0,5084865;-0,4945056;-0,5219314;-0,5142304;-0,5047496;-0,507211;-0,5328026;-0,5421962;-0,5581707;-0,5453942;-0,5418444;-0,545671;-0,5349644;-0,5870623;-0,5795271;-0,5338803;-0,5346665;-0,5493366;-0,5595055;-0,550813;-0,5244612;-0,5166745;-0,5059497;-0,4906159;-0,4426087;-0,425263;-0,4171112;-0,3623764;-0,3642502;-0,3919756;-0,3994611;-0,4016857;-0,4161323;-0,4252381;-0,4454421;-0,456367;-0,3873298;-0,3764141;-0,385524;-0,431673;-0,4350823;-0,4478802;-0,4754385;-0,4695109;-0,4631131;-0,4513338;-0,4905145;-0,4967336;-0,5062322
26;Q;-0,2100505;-0,2572372;-0,2642147;-0,2772831;-0,256469;-0,2803584;-0,2846163;-0,3037753;-0,3274862;-0,3336359;-0,3437473;-0,334168;-0,3711842;-0,3668677;-0,3804683;-0,3698837;-0,3689961;-0,3737862;-0,3647979;-0,4032343;-0,3665719;-0,3802318;-0,4442119;-0,4478194;-0,4380036;-0,451308;-0,4369392;-0,3948963;-0,3834246;-0,3607773;-0,3286101;-0,2953191;-0,2974478;-0,2653977;-0,2384333;-0,1961551;-0,1770554;-0,2030141;-0,1665298;-0,153048;-0,1530482;-0,1301647;-0,1213534;-0,0948028;-0,1198164;-0,0937981;-0,0855788;-0,1071022;-0,1161495;-0,1290399;-0,1301636;-0,1392698;-0,1177459;-0,1434679;-0,1725026;-0,2022451;-0,2209894;-0,1962728;-0,2107013;-0,218506;-0,2189204;-0,2039602;-0,2002348;-0,2179738;-0,1980469;-0,2289133;-0,2378422;-0,2286173;-0,2532168;-0,2148993;-0,1855111;-0,1926071;-0,1902414;-0,1730341;-0,1706101;-0,1997027;-0,1880538;-0,1858659;-0,171556;-0,2040191;-0,1852748;-0,1794203;-0,2152541;-0,0965768;-0,0528794;-0,0726874;-0,1026086;-0,1074571;-0,1175681;-0,1197562;-0,136609;-0,1521602;-0,1547041;-0,1900056;-0,1885866;-0,2031331
24;Q;0,69356;0,5294967;0,5933189;0,59225;0,5921034;0,6496389;0,6491544;0,7047978;0,5717822;0,5219089;0,6008489;0,7085645;0,6377456;0,5892833;0,61663;0,7903622;0,7713611;0,4986756;0,5513656;0,7012189;0,7550955;0,8111811;0,59298;0,5432433;0,5568711;0,5135067;0,4524378;0,5444244;0,71136;0,6654556;0,7087833;0,6532944;0,6594945;0,6658989;0,6408345;0,8173544;0,8091255;0,8319322;0,9452745;0,9136844;0,91172;0,8407167;0,7192633;0,7359878;0,8440145;0,8644966;0,8386866;0,8960711;0,8326478;0,7807744;0,8529367;0,8436856;0,8094811;0,8503722;0,8332145;0,74202;0,6993234;0,6764455;0,6619611;0,6134289;0,6849333;0,7415333;0,7341033;0,6526945;0,56843;0,6275634;0,6390134;0,6833789;0,7439178;0,7478366;0,6144733;0,4783745;0,5335566;0,5454478;0,5100634;0,48816;0,6473666;0,7391378;0,6667266;0,7033845;0,64598;0,6518744;0,5516989;0,5746089;0,5681456;0,5205944;0,5906656;0,8421856;0,80726;0,6883433;0,6274922;0,5516344;0,5355366;0,5335022;0,6457089;0,6771522
28;Q;-0,2965393;-0,2965393;-0,3056863;-0,2681541;-0,3318647;-0,2926195;-0,308976;-0,3237549;-0,348807;-0,3522766;-0,3632254;-0,3370914;-0,3370914;-0,3370914;-0,3475;-0,3654785;-0,3407414;-0,37485;-0,3711101;-0,359531;-0,3573685;-0,3437151;-0,3005042;-0,4311735;-0,3730484;-0,4621734;-0,3654785;-0,3654785;-0,3454725;-0,3088402;-0,2690538;-0,2645943;-0,2509408;-0,2771195;-0,2884293;-0,2093069;-0,1789379;-0,1997547;-0,1578957;-0,2244468;-0,1903822;-0,1952036;-0,2002955;-0,2004763;-0,1822275;-0,1552824;-0,1811461;-0,2133625;-0,2152096;-0,2074593;-0,1753781;-0,2094424;-0,2011515;-0,2292217;-0,2311592;-0,2304391;-0,279733;-0,2926198;-0,2503555;-0,2950525;-0,2838334;-0,3248811;-0,2823008;-0,2681541;-0,2479227;-0,3011812;-0,2431456;-0,2671619;-0,3106428;-0,2700003;-0,2716221;-0,2707208;-0,2628804;-0,2397652;-0,2301689;-0,2863568;-0,2735607;-0,3476354;-0,2670717;-0,3043797;-0,2772548;-0,2869426;-0,31641;-0,2026833;-0,2605842;-0,3056417;-0,2722092;-0,3147888;-0,3617834;-0,2729752;-0,2633771;-0,2681979;-0,3031181;-0,3408762;-0,3370914;-0,3370914
6;Q;-1,5039368;-1,5159098;-1,4837952;-1,5307922;-1,5307922;-1,5307922;-1,5307922;-1,5307922;-1,5307922;-1,5307922;-1,5307922;-1,5307922;-1,5307922;-1,5307922;-1,5307922;-1,5307922;-1,5307922;-1,5399679;-1,533254;-1,5193787;-1,5106506;-1,5106506;-1,5317993;-1,5193787;-1,4465332;-1,3827515;-1,3842062;-1,3410136;-1,3184075;-1,3755896;-1,3647352;-1,3434753;-1,3289286;-1,3062077;-1,3206475;-1,2707117;-1,2679182;-1,2896399;-1,339447;-1,3093278;-1,2402859;-1,2617594;-1,2335674;-1,2377034;-1,2407247;-1,2241638;-1,2642368;-1,2387085;-1,3172872;-1,3535461;-1,3759257;-1,4099426;-1,4203491;-1,4614156;-1,4300842;-1,443512;-1,5106506;-1,5106506;-1,5106506;-1,4676819;-1,476298;-1,4602966;-1,4602966;-1,4602966;-1,4487711;-1,4502258;-1,4233704;-1,4233704;-1,4367981;-1,4098307;-1,4399313;-1,4173279;-1,3797302;-1,3913676;-1,3797302;-1,4008789;-1,4143066;-1,4431763;-1,4287415;-1,4804382;-1,4804382;-1,4804382;-1,4804382;-1,4702555;-1,4804382;-1,4859213;-1,4804382;-1,4804382;-1,4804382;-1,5417583;-1,5592142;-1,5106506;-1,5106506;-1,5106506;-1,5240784;-1,5460104
30;Q;-0,0507854;-0,0665932;-0,0595588;-0,0589617;-0,0696963;-0,0832269;-0,089939;-0,0942355;-0,0847554;-0,0857125;-0,0948429;-0,0881296;-0,0875548;-0,1052739;-0,1074157;-0,1186401;-0,1285455;-0,130326;-0,1073753;-0,1057517;-0,0874308;-0,0890775;-0,1184134;-0,1206471;-0,1124134;-0,1367285;-0,1267255;-0,1222292;-0,1175808;-0,099818;-0,0723324;-0,07797;-0,0062466;0,0411079;0,0038042;0,0765907;0,0882448;0,0660072;0,0720865;0,055194;0,0559651;0,0366283;0,0190709;0,0271522;0,0519087;0,0811041;0,1049457;0,0946447;0,10267;0,0928157;-0,0115403;-0,0444705;-0,0175468;-0,0073952;-0,0310393;-0,0486641;-0,0532461;-0,0779078;-0,0936987;-0,1010833;-0,0880226;-0,1321253;-0,1170252;-0,1091479;-0,1153372;-0,1051347;-0,0997247;-0,0913598;-0,109946;-0,104743;-0,0900656;-0,0504869;-0,0527484;-0,0544413;-0,0421056;-0,0469515;-0,0534321;-0,0440192;-0,0484852;-0,0678008;-0,0460199;-0,0339395;-0,0414589;-0,0056053;0,0067312;0,0076693;0,0105041;0,0029551;0,0164278;0,0237156;-0,0081776;-0,0302881;-0,0263743;-0,0076074;0,0049322;0,0013172
