NodeID;Quantity;0;0;0;0;1;1;1;1;2;2;2;2;3;3;3;3;4;4;4;4;5;5;5;5;6;6;6;6;7;7;7;7;8;8;8;8;9;9;9;9;10;10;10;10;11;11;11;11;12;12;12;12;13;13;13;13;14;14;14;14;15;15;15;15;16;16;16;16;17;17;17;17;18;18;18;18;19;19;19;19;20;20;20;20;21;21;21;21;22;22;22;22;23;23;23;23
6;P;0,9408559;0,9674284;1,0253247;1,0633304;0,9493883;1,0580486;0,9601246;1,0334774;0,7428618;0,7889819;1,0383189;1,0291872;0,995865;0,9993478;0,9176796;0,855104;0,8652393;0,8174739;0,8174739;0,888883;0,9821736;1,0518111;0,9227514;1,0528888;0,9437294;1,0055612;1,0120401;1,0742928;1,1059446;1,0984844;1,1830851;1,0325356;1,1059043;1,158571;1,2125466;1,2152461;1,1436381;1,1261865;1,2096684;1,2556633;1,0624593;0,9600078;1,1692635;1,1474634;1,2921575;1,2536843;1,1915468;1,1928781;1,2664315;1,1899848;1,2423841;1,2405072;1,2234082;1,1780025;1,175294;1,2326033;1,25369;1,1099554;0,9743269;1,0783644;0,9566672;0,9928322;0,9724162;1,0574939;1,1161711;1,1648021;1,0709664;1,1516068;0,9768065;0,946385;1,1976361;1,229871;1,2740475;1,2016643;1,2027423;1,2050607;1,1472892;1,252614;1,2660862;1,1258538;1,1957231;1,2324098;1,2493484;1,25959;1,1410937;1,0102932;0,9548386;0,8717085;0,7262738;0,8100966;0,8333123;0,7602023;0,6867378;0,6867378;0,5631689;0,5593176
6;Q;0,2822568;0,2902285;0,3075974;0,3189991;0,2848165;0,3174146;0,2880374;0,3100432;0,2228585;0,2366946;0,3114957;0,3087562;0,2987595;0,2998043;0,2753039;0,2565312;0,2595718;0,2452422;0,2452422;0,2666649;0,2946521;0,3155433;0,2768254;0,3158666;0,2831188;0,3016684;0,303612;0,3222878;0,3317834;0,3295453;0,3549255;0,3097607;0,3317713;0,3475713;0,363764;0,3645738;0,3430914;0,3378559;0,3629005;0,376699;0,3187378;0,2880023;0,350779;0,344239;0,3876473;0,3761053;0,357464;0,3578634;0,3799294;0,3569954;0,3727152;0,3721522;0,3670225;0,3534007;0,3525882;0,369781;0,376107;0,3329866;0,2922981;0,3235093;0,2870002;0,2978497;0,2917248;0,3172482;0,3348513;0,3494406;0,3212899;0,345482;0,2930419;0,2839155;0,3592908;0,3689613;0,3822142;0,3604993;0,3608227;0,3615182;0,3441867;0,3757842;0,3798259;0,3377561;0,3587169;0,369723;0,3748045;0,377877;0,3423281;0,303088;0,2864516;0,2615126;0,2178821;0,243029;0,2499937;0,2280607;0,2060214;0,2060214;0,1689507;0,1677953
5;P;-1,5095262;-1,5095262;-1,5095262;-1,5095262;-1,7001765;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,7097836;-1,6135042;-1,5038582;-1,4393938;-1,3024575;-1,2850101;-1,0974869;-0,9739268;-0,8968237;-0,7791496;-0,6957317;-0,6957317;-0,6957317;-0,6957317;-0,6957317;-0,6957317;-0,6957317;-0,5943816;-0,6819979;-0,6980697;-0,5205599;-0,4976964;-0,4976964;-0,4976964;-0,5088856;-0,6992093;-0,6992093;-0,6992093;-0,6992093;-0,6992093;-0,6992093;-0,6992093;-0,6992093;-0,8657562;-1,1013187;-1,1013187;-1,1013187;-1,1013187;-1,1495435;-1,3015592;-1,3015592;-1,3015592;-1,4274621;-1,5045297;-1,5045297;-1,5045297;-1,5045297;-1,465601;-1,300377;-1,300377;-1,300377;-1,300377;-1,2196112;-1,0984397;-1,0984397;-1,0984397;-1,0984397;-1,2117719;-1,2998426;-1,2998426;-1,2998426;-1,2998426;-1,2931961;-1,0986457;-1,0986457;-1,0986457;-1,2269118;-1,3004444;-1,3004444;-1,4064192;-1,6560421;-1,7019737;-1,7019737;-1,7019737
5;Q;-0,4528578;-0,4528578;-0,4528578;-0,4528578;-0,510053;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,5129351;-0,4840513;-0,4511575;-0,4318181;-0,3907372;-0,385503;-0,3292461;-0,292178;-0,2690471;-0,2337449;-0,2087195;-0,2087195;-0,2087195;-0,2087195;-0,2087195;-0,2087195;-0,2087195;-0,1783145;-0,2045994;-0,2094209;-0,156168;-0,1493089;-0,1493089;-0,1493089;-0,1526657;-0,2097628;-0,2097628;-0,2097628;-0,2097628;-0,2097628;-0,2097628;-0,2097628;-0,2097628;-0,2597269;-0,3303956;-0,3303956;-0,3303956;-0,3303956;-0,3448631;-0,3904678;-0,3904678;-0,3904678;-0,4282386;-0,4513589;-0,4513589;-0,4513589;-0,4513589;-0,4396803;-0,3901131;-0,3901131;-0,3901131;-0,3901131;-0,3658834;-0,3295319;-0,3295319;-0,3295319;-0,3295319;-0,3635316;-0,3899528;-0,3899528;-0,3899528;-0,3899528;-0,3879588;-0,3295937;-0,3295937;-0,3295937;-0,3680735;-0,3901333;-0,3901333;-0,4219258;-0,4968126;-0,5105921;-0,5105921;-0,5105921
8;P;0,5854945;0,5854945;0,5796288;0,5854945;0,5698324;0,5591208;0,5591208;0,5591208;0,5591208;0,5557194;0,5696703;0,5696703;0,5623207;0,3073815;0,1635165;0,1635165;0,1635165;0,1635165;0,1635165;0,2595156;0,2681368;0,2256003;0,3010751;0,3981006;0,3312592;0,1981834;0,1160439;0,0297267;-0,1182724;-0,2490994;-0,253951;-0,253489;-0,334116;-0,3369664;-0,3481318;-0,3186246;-0,3914368;-0,3386451;-0,1698922;-0,1698557;-0,2531315;-0,2938315;-0,356687;-0,303443;-0,3500044;-0,305934;-0,5722556;-0,569239;-0,5543502;-0,473713;-0,4929827;-0,3971439;-0,3745055;-0,2680336;-0,0702829;-0,1873566;-0,1656416;-0,1607679;-0,8087025;-1,6944669;-0,429281;-0,1207775;-0,0922422;-0,0756985;-0,0734489;-0,0524133;0,0303171;-0,0125877;0,0202673;0,0496958;0,0553714;0;0,0240007;-0,0048574;-0,1102844;-0,1144026;-0,1700794;-0,2272871;-0,2248908;-0,1990688;-0,2541967;-0,2713915;-0,328771;-0,3697406;-0,3712997;-0,363956;-0,3472007;-0,3481318;-0,3552421;-0,3481318;-0,3549361;-0,2357667;-0,248176;-0,1174754;-0,021032;-0,0351217
8;Q;0,1756483;0,1756483;0,1738886;0,1756483;0,1709497;0,1677363;0,1677363;0,1677363;0,1677363;0,1667158;0,1709011;0,1709011;0,1686962;0,0922145;0,0490549;0,0490549;0,0490549;0,0490549;0,0490549;0,0778547;0,080441;0,0676801;0,0903225;0,1194302;0,0993778;0,059455;0,0348132;0,008918;-0,0354817;-0,0747298;-0,0761853;-0,0760467;-0,1002348;-0,1010899;-0,1044396;-0,0955874;-0,117431;-0,1015935;-0,0509676;-0,0509567;-0,0759395;-0,0881494;-0,1070061;-0,0910329;-0,1050013;-0,0917802;-0,1716767;-0,1707717;-0,1663051;-0,1421139;-0,1478948;-0,1191432;-0,1123516;-0,0804101;-0,0210849;-0,056207;-0,0496925;-0,0482304;-0,2426107;-0,5083401;-0,1287843;-0,0362333;-0,0276727;-0,0227096;-0,0220347;-0,015724;0,0090951;-0,0037763;0,0060802;0,0149087;0,0166114;0;0,0072002;-0,0014572;-0,0330853;-0,0343208;-0,0510238;-0,0681861;-0,0674672;-0,0597207;-0,076259;-0,0814174;-0,0986313;-0,1109222;-0,1113899;-0,1091868;-0,1041602;-0,1044396;-0,1065726;-0,1044396;-0,1064808;-0,07073;-0,0744528;-0,0352426;-0,0063096;-0,0105365
9;P;1,9262467;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,8632812;1,6476556;1,3359375;1,5006605;1,771875;1,771875;1,771875;1,771875;2,0671526;2,2544731;2,615625;2,615625;2,615625;2,615625;2,9072827;3,0234376;3,0234376;3,0234376;3,0234376;3,0234376;3,0234376;3,0234376;3,0234376;3,0234376;3,0234376;3,4067324;3,4453126;3,4453126;3,4453126;3,4453126;3,4453126;3,4453126;3,4453126;3,1040684;3,0375;3,0375;3,0375;3,006806;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,6296874;2,4444817;2,2078124;2,2078124;2,2078124
9;Q;0,6046875;0,6046875;0,6046875;0,6046875;0,5059463;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,196875;0,223448;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,6046875;0,2428389;0,196875;0,196875;0,196875
2;P;1,9920156;1,9353752;1,812591;1,7961116;1,7550412;1,7097507;1,702499;1,696947;1,6857148;1,6441519;1,6821101;1,635576;1,6142029;1,6360449;1,5898453;1,5923045;1,5923045;1,5923045;1,5923045;1,5021087;1,4235566;1,3875339;1,4375275;1,5242178;2,129899;2,3569751;2,4481695;2,4870961;2,5482814;2,6034021;2,7167938;2,8231456;2,9214926;3,0593638;3,1234334;3,1823947;3,3084531;3,3495893;3,1345975;3,1154833;2,9196579;2,9384775;3,4108009;3,4307945;3,4764802;3,5663128;3,573036;3,5813751;3,5682271;3,5737491;3,5122905;3,3921828;3,3427844;3,2466183;3,0017755;2,7666497;2,4467049;2,4205203;2,4383476;2,3153114;2,346715;2,3042707;2,2857699;2,2378297;2,2061946;2,2189407;2,2595551;2,2851222;2,2611768;2,2533462;2,2536299;2,2578459;2,258039;2,318723;2,3527412;2,3548338;2,3819923;2,4390378;2,4311693;2,4319434;2,420213;2,4270408;2,4612122;2,5746069;2,6274531;2,6628778;2,6849296;2,6223173;2,5530882;2,5248919;2,4951727;2,3658345;2,1868162;2,1103988;1,9946134;1,875746
